artist,album,track,overall_loudness,spectral_energy,dissonance,pitch_salience,bpm,beat_loudness,danceability,tuning_frequency,avg.valence,avg.arousal,aggressive,happy,party,relaxed,sad,acoustic,electric,instrumental,timbreBright,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
All Get Out,All Get Out,01 Coach Connor,-7.03639316559,0.0257356259972,0.47915160656,0.61285084486,129.939620972,0.0391025058925,1.07522654533,434.193115234,13.7944554,12.846363,1.31475726,0.014285873,1.9459376,0.70019137,1.5594126,0.159519993,1.7492729599999999,0.331542964,0.4727027,145,39.7,3.55,86.26,63.69,145,5.52,91.72,80,62.76,11.72,8.28,8.28,0,0,0,0,3.45,21.38,8.97,4.83,11.03,7.59,13.79,5.52,1.38,17.24,8.28,11.72,2.76,1.38,1.38,0,13.1,6.21,6.9,2.07,0.69,2.07,1.38,0,1.38,0.69,3.45,2.76,0,2.76,2.76,0,0,0,0,0.69,3.45,0.69,0,0,0,0,0,1.38,0,0.69,0,0,0,0,0,0,5.52,0,3.45,0.69,0.69,0.69,0.69,0,0,0,0,0,0,0,0,0,0.69,0.69,0,0,0,0,0,0,11.03,11.72,0,1.38,7.59,1.38,0,1.38,5.52,4.14,4.14,0.69,0,0,0,0,0,4.14,0,0.69,0,0,3.45,0,0
All Get Out,All Get Out,02 Come My Way,-6.46582698822,0.0233080033213,0.458598613739,0.588771522045,124.980262756,0.034157898277,0.875247657299,434.193115234,13.217936299999998,12.6467538,1.05633715,0.021440825,1.9707805,0.59129694,1.32447392,0.34225251,1.5512207,0.35028525,0.45991325,933,51.46,65.94,73.28,42.47,93.3,8.25,84.24,65.49,51.02,17.36,13.61,6.65,2.68,3.75,0.43,0.11,3.75,13.61,5.89,1.93,13.5,7.4,4.07,4.39,2.25,17.26,4.39,5.04,4.72,3.54,0.75,0.54,9.86,2.25,7.5,1.71,0.64,1.29,1.07,0.21,3.32,0.11,5.57,3.43,1.93,1.07,0.21,0.64,0.11,0.21,0.11,0,13.83,4.18,0.64,0.11,0.43,0,2.25,10.18,0.54,0.21,0.43,1.82,0.54,0.32,0,0.21,4.18,2.47,0.11,0.96,0.54,0.21,3,0.21,0.11,0.11,0,0,0,1.71,0.32,0.54,0.54,2.25,0.21,0,0,0.21,0.64,0.21,12.33,9.54,0.32,2.89,5.57,0.96,0.54,0.21,3.11,0.75,5.89,2.89,1.61,1.5,0.11,0,0,10.4,0.86,4.29,0.54,0.11,4.5,0.11,0
All Get Out,All Get Out,03 Water And God,-6.29206514359,0.0273292195052,0.465066760778,0.552960455418,129.961776733,0.0433040224016,1.04860365391,434.193115234,13.830535300000001,13.0783201,1.04418774,0.022895962000000002,1.8816745,0.82577783,1.3784741,0.285601595,1.64628104,0.57430528,0.44812214,157,19.24,29.47,99,99,157,14.01,97.45,75.8,52.87,14.01,9.55,6.37,3.18,0,0,0,4.46,12.74,5.1,1.91,11.46,11.46,7.01,9.55,2.55,22.93,9.55,9.55,7.64,6.37,1.27,0.64,16.56,4.46,12.1,3.18,1.91,1.91,3.18,0,2.55,0,10.19,8.28,0.64,3.18,1.91,0.64,0,0,0,0.64,11.46,4.46,2.55,0,0,0,0,7.01,0,2.55,0,0,0,0,0,0,4.46,1.27,1.91,0,0,1.27,3.82,0.64,0,0,0,0,0,0.64,0,0,0.64,2.55,0,1.27,0,0,0,0,15.29,13.38,0,4.46,7.64,0.64,0,1.27,12.1,0,11.46,2.55,1.91,0,0,1.91,0,9.55,0,1.91,0,0,7.64,0,0
All Get Out,All Get Out,04 Like A Child,-6.16123247147,0.0268864408135,0.470614880323,0.589540719986,117.984375,0.0445745401084,1.01910078526,434.193115234,13.7766721,12.9758936,1.06754273,0.025229619999999998,1.9314162000000001,0.74056171,1.52797167,0.160373326,1.7820263,0.48608445,0.45378417,159,43.04,75.68,76.01,59.71,79.5,5.03,93.08,74.21,54.09,15.09,8.81,2.52,0.63,5.66,0,0,6.29,13.21,5.66,1.89,14.47,7.55,5.66,8.18,2.52,22.01,6.92,2.52,2.52,1.26,0.63,0.63,13.84,0.63,12.58,5.03,0,1.89,1.89,0.63,3.14,0,7.55,5.03,2.52,3.77,1.89,1.89,0,0,1.26,0,13.84,3.14,0,0,0.63,0,1.26,8.18,0,0.63,0,0,0,0,0,0,0.63,0,0,0,0,0.63,5.66,0,0,0,0,0,0,0,0.63,0,0.63,1.26,0,0,0,0,0,0,13.21,11.95,0.63,2.52,6.29,1.26,0,1.89,4.4,3.77,5.66,1.26,0.63,0,0,0.63,0,6.29,1.89,0,0,0,4.4,0,0
All Get Out,All Get Out,05 The E.C.,-6.7304983139,0.0260996688157,0.474404126406,0.609368026257,84.9143676758,0.0502691008151,1.13355648518,434.193115234,13.5532198,13.004667099999999,1.3584714999999998,0.017776305,1.92336017,0.86919963,1.54127214,0.146938313,1.71579,0.44802414,0.457511,110,37.08,14.16,99,47.86,55,5.45,96.36,68.18,51.82,19.09,10.91,10,0,0.91,0,0,8.18,10.91,2.73,0,14.55,9.09,7.27,0.91,1.82,23.64,2.73,2.73,0,0,0,0,11.82,4.55,7.27,2.73,0.91,0.91,0,0,1.82,0,1.82,1.82,0,0,0,0,0,0,0,0,11.82,5.45,1.82,2.73,0,0,1.82,7.27,5.45,0,0.91,0,0,0,0,0,2.73,0,0,0.91,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,20,15.45,0.91,8.18,7.27,0.91,0,0,17.27,1.82,8.18,1.82,1.82,0,0.91,0.91,0,22.73,5.45,9.09,0,0,8.18,0,0
All Get Out,All Get Out,06 Wasting All My Breath,-7.39303779602,0.0220327749848,0.469584971666,0.551808893681,122.083404541,0.0288378428668,0.949607849121,434.193115234,13.012773200000002,12.5063712,1.1083079200000001,0.021178869,1.9586658,0.5505143699999999,1.4207557,0.27645397,1.57473883,0.38887373000000003,0.4729743,199,4.69,98.15,25.98,1.73,28.43,6.03,90.95,76.38,61.81,26.13,15.58,5.03,1.01,8.04,1.51,0,10.55,13.57,5.53,0,11.06,10.55,10.05,8.04,0.5,19.1,6.53,4.02,5.03,3.02,0,2.01,11.06,3.52,7.54,2.01,4.02,0.5,1.51,0,0.5,0,6.03,1.51,4.52,1.01,0,1.01,0,0.5,0.5,0,19.6,6.53,2.01,0,0,3.52,2.01,12.56,1.51,0,3.02,0,0,0,0,0,2.01,0,0,0,0.5,1.51,3.02,0.5,0,0,0,0.5,0,0,1.01,0,0,4.52,0,0,0,0,0,0,7.54,8.04,0,1.01,5.53,0.5,0,1.01,2.51,3.02,4.52,2.01,1.51,1.51,0,0,0,12.56,0,2.01,3.02,0,6.53,1.01,0
All Get Out,All Get Out,"07 Three More, I Guess",-9.19512557983,0.0174721889198,0.414752691984,0.574921131134,117.783920288,0.0218912903219,0.843913197517,437.718536377,11.7030747,11.4145738,0.24404001,0.014265989,1.9855705000000001,0.057170362,1.04084173,0.60899865,1.4637828499999999,0.38302566,0.4402723,182,85.25,36.91,93.28,85.37,182,7.69,95.05,81.87,64.84,13.74,6.04,2.75,0.55,1.65,0,1.1,7.69,30.77,7.69,5.49,17.58,4.4,2.75,5.49,1.65,11.54,9.34,20.33,1.1,0.55,0,0.55,13.19,7.14,6.04,2.2,0.55,0.55,1.1,0,2.75,0,4.4,4.4,0,2.2,2.2,0,0,0,0,0,8.24,3.85,0,1.1,0,0.55,1.65,4.4,0,0,0,0,0,0,0,0,2.75,0.55,0,0,0,2.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,14.29,0,2.75,8.79,1.65,1.1,0.55,7.69,1.65,4.95,0,0,0,0,0,0,4.4,0,2.2,0,0,2.2,0,0
All Get Out,Movement,All My Friends Are Dead,-6.95055341721,0.0296044964343,0.476844757795,0.583352267742,139.936050415,0.0395694114268,1.10637116432,434.193115234,13.2222693,12.278014299999999,1.2721687,0.00770082,1.96149614,0.55043513,1.7240964,0.0604044,1.89744196,0.266467174,0.44023708,263,16.02,14.61,92.96,25.12,131.5,10.65,92.4,70.72,53.99,21.29,17.87,13.69,1.52,1.14,0.38,1.14,3.42,15.59,5.32,0,10.65,12.93,6.08,3.8,1.52,23.95,5.32,4.18,10.65,4.56,3.04,2.66,10.65,3.8,6.84,1.52,1.52,2.28,0.76,0,1.52,0,4.94,2.66,2.28,0.76,0.38,0,0,0,0,0,13.69,5.7,0,0,1.9,0.38,1.52,8.75,2.28,1.14,0.76,0.76,0,0,0,0,6.08,0.38,0.38,2.66,1.14,1.52,6.08,0.76,0.38,0,0,0,0.38,0,3.42,0,1.14,3.04,0,0.38,0,0.38,0,0.38,7.98,7.6,0,3.04,3.04,1.14,0,0.38,6.08,7.6,7.22,1.52,1.14,0.76,0,0.38,0,11.79,1.14,1.9,0,0,7.98,0.76,0
All Get Out,Movement,Balance,-7.0592622757,0.0303860604763,0.47780624032,0.566528379917,138.129379272,0.0394672565162,1.18331313133,434.193115234,13.426995300000002,12.3280372,1.27244025,0.017975505,1.9222109600000001,0.48438338999999997,1.7413271,0.09485758100000001,1.86823874,0.364367358,0.4658877,181,12.88,30.82,99,35.94,181,8.29,93.92,77.35,51.93,19.34,15.47,8.29,0,7.18,0,0,3.87,11.05,3.87,0,8.84,9.94,5.52,2.76,6.63,28.18,4.42,4.42,4.97,0.55,0,4.42,13.26,1.1,12.15,3.87,1.66,2.76,1.1,0,3.31,0,9.39,4.97,3.87,4.42,1.66,2.76,0,0,0,0.55,11.6,2.21,0,0,0,0,0,9.94,0,0.55,0,0,0,0,0,0,3.31,0,2.21,0,0,1.1,2.76,0,0,0,0,0,0,0.55,0,0.55,2.76,0.55,0.55,0,0,0,0,0,16.57,16.02,0.55,6.08,9.94,0.55,0.55,2.21,3.87,0.55,11.05,0.55,0,0,0,0,0,15.47,0,5.52,0,0,9.94,0,0
All Get Out,Movement,Movement,-6.51854801178,0.0331290438771,0.478147923946,0.568705260754,144.954589844,0.0403367429972,1.30302810669,434.193115234,13.8941248,12.7594317,1.3685033,0.019060868,1.9402878000000001,0.873376,1.72785494,0.062236736,1.89417738,0.37613903000000004,0.4475954,341,11.71,8.77,99,11.31,341,10.26,95.01,76.54,61.88,25.22,15.54,9.68,0.29,4.99,0,0.59,9.68,14.37,4.99,0.29,11.73,11.14,4.11,2.64,5.87,21.99,3.81,4.11,3.23,0.88,0.88,1.47,19.65,4.99,14.66,5.87,2.35,2.05,0.59,0.29,3.81,0.29,3.52,1.17,2.05,2.64,0.59,2.05,0.59,0.59,0.59,0.29,11.44,4.4,0.29,0,0,0.59,2.64,7.04,0,0,0,1.17,0,0,0,0,1.17,0,0,0.29,0.29,0.59,4.99,0.88,0,0,0,0,0.29,0,0.29,0,0.29,0.59,0,0,0,0.29,0,0,12.32,12.02,0,4.4,6.45,1.47,0,0.59,3.23,9.38,3.52,0.88,0.59,0,0,0.59,0,10.56,0,4.4,0,0,6.16,0,0
All Get Out,Movement,Orchestra,-7.51848840714,0.0335611961782,0.477819263935,0.521344363689,137.670623779,0.0418823771179,1.23491513729,434.193115234,13.3528752,12.1384206,1.2858927599999999,0.015572714,1.922368,0.64553846,1.7097075400000001,0.085533071,1.84977933,0.34194961599999996,0.4503421,270,58.56,98.55,90,72.45,270,13.33,91.11,72.96,53.7,18.52,13.7,2.96,6.67,3.33,0,0.74,4.81,14.81,8.15,0,15.19,9.26,5.56,3.33,0.37,21.11,8.15,3.7,11.48,10,1.48,0,12.96,2.96,10,1.48,1.11,1.11,0.74,1.11,4.44,0,4.81,4.07,0.74,1.11,1.11,0,0,0,0,0,18.89,4.81,0.37,0,0,0,1.11,14.07,2.96,0,0,1.11,0,0,0,0,3.33,1.11,0.37,0.74,0.37,0.74,7.41,2.22,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,8.15,13.33,1.48,2.59,9.63,1.48,0,0,5.19,5.19,4.81,4.44,0.37,0,0.37,0,0,11.11,0,4.81,0,0,6.3,0,0
All Get Out,Movement,Sans,-6.88775634766,0.0316460244358,0.472856968641,0.538471877575,129.705535889,0.0367717631161,0.952158510685,434.193115234,13.1986131,12.2914551,1.24825486,0.014490573999999999,1.9467667899999999,0.48553592,1.66968144,0.11599405,1.83822679,0.27768507,0.4418524,223,35.32,50.75,96.05,15.24,223,11.21,94.62,73.99,53.81,19.73,14.8,7.62,0.45,5.83,0.45,0.45,4.93,13.9,6.28,0,13,9.42,4.93,3.59,3.14,22.87,8.97,3.14,3.14,1.79,0,1.35,12.11,3.14,8.97,3.14,0.45,0.9,2.24,0.45,3.59,0,8.52,4.04,4.48,4.48,2.24,2.24,0,0.45,0.9,0,20.63,10.31,1.79,0,0.9,1.35,3.59,9.87,0.9,0,1.35,0.9,0,0,0,0,3.14,0.45,0.45,0,0.9,1.35,4.04,0.45,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.45,1.79,9.87,12.11,0.9,3.14,7.17,1.79,0.45,0,4.48,0.9,9.87,1.35,0.45,0,0.45,0,0,17.04,0,9.42,0,0,7.62,0,0
All Get Out,No Bouquet,Archives,-11.0920333862,0.0239807460457,0.475812166929,0.542695403099,162.923934937,0.0332834795117,1.02745056152,441.272583008,13.135416,13.3567664,1.02288809,0.010650360000000001,1.96144674,0.516419295,1.4637508000000001,0.126271043,1.83145201,0.44909725,0.46747628,298,5.28,74.49,99,16.41,298,9.06,91.61,83.89,65.44,24.83,21.48,10.4,0.34,8.05,0,2.68,3.36,14.09,5.03,1.01,10.4,12.08,9.73,5.03,1.68,24.5,8.72,4.7,2.01,0.34,1.01,0.67,14.09,3.02,11.07,5.03,0.34,2.68,3.36,0,2.01,0,5.03,2.35,2.68,3.02,1.01,2.01,1.34,0,0,0,14.09,1.68,0,0,0,0,0.67,11.74,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.34,2.01,1.01,0.34,0,0,0,0,0.34,0.67,0,0,0,0.67,0.34,0,0,0,1.68,11.41,13.76,1.01,2.68,9.73,1.01,0,1.34,5.03,2.68,8.72,1.01,0,0,0,0,0,7.38,0,0.34,0,0,7.05,0,0
All Get Out,No Bouquet,First Contact,-11.3135957718,0.0314207859337,0.470281779766,0.526317715645,146.967666626,0.0371127314866,1.04813444614,438.477722168,12.6898122,12.7976304,1.07390172,0.007326266,1.9833495,0.29560805,1.52915085,0.190142676,1.79098054,0.24288886999999998,0.47115687,235,29.06,16.94,91.07,4.04,235,8.09,91.49,83.83,64.68,14.47,11.91,8.09,0.85,2.98,0,0,2.55,17.02,8.09,0.43,11.49,13.19,6.38,5.96,3.4,24.26,5.96,6.81,1.28,0.85,0,0.43,21.7,5.11,16.6,2.13,0.43,7.23,3.83,2.13,1.28,0.85,5.53,1.7,3.83,3.83,0.43,3.4,0,2.13,0.43,0,4.68,0.43,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,1.28,0,1.28,0,0,0,1.7,0,0,0,0,0,0,0.43,0,0,2.13,0,0.85,0.43,0,0,0,0,7.66,13.19,0,3.4,8.51,0.43,0,0.85,9.36,2.55,8.94,0,0.43,0,0.43,0,0,4.68,0,0,0,0,4.68,0,0
All Get Out,No Bouquet,God Damn,-10.7383460999,0.0268070939928,0.480492979288,0.541727900505,155.626480103,0.0309217907488,1.02254831791,442.548919678,13.308275300000002,13.0123471,1.1251745499999999,0.008671195,1.98049374,0.45349891,1.52441606,0.139116792,1.77831766,0.26666040999999996,0.46959314,249,1,35.46,96.48,70.72,124.5,11.24,93.17,82.73,65.06,28.11,20.88,10.84,0.4,9.64,0,0,7.23,11.65,3.21,0,7.63,12.05,8.43,8.03,4.82,26.1,5.22,2.41,3.61,1.61,0.8,1.2,17.67,3.21,14.46,4.02,0.4,4.02,4.42,0,5.22,0,6.02,4.42,1.2,2.81,2.41,0.4,0,0,0,0.4,17.27,6.83,0,0,0,0,3.61,10.44,0,0,0,0,0,0,0,0,1.2,0.4,0,0,0,0.8,1.61,0.4,0,0,0,0,0,0,0,2.01,1.61,0,0.4,0.4,0,0,0.4,0,11.65,11.65,1.2,1.2,6.43,1.61,0,2.01,4.42,4.42,10.04,4.42,0.8,0.4,0.4,0,0,6.83,0,0.4,0.4,0,6.02,0,0
All Get Out,No Bouquet,However Long,-11.1143550873,0.024028558284,0.471147477627,0.52885890007,135.773712158,0.0295293591917,0.92878562212,441.272583008,13.0831269,13.1449751,1.2261543,0.011158841999999999,1.9534867999999999,0.54949425,1.48657632,0.12972003799999998,1.72209826,0.40103466,0.46618643,214,1.27,54.01,99,7.58,214,10.28,92.99,80.37,65.89,30.37,25.7,14.02,0,11.68,0,0,4.67,11.21,5.61,0,9.81,16.36,7.94,4.67,2.34,24.77,7.48,2.8,0.47,0,0.47,0,16.82,3.27,13.55,2.34,0.93,3.27,0.93,2.34,4.67,0.93,1.4,0,1.4,0.93,0,0.93,0,0,0.47,0,16.82,1.4,0,0,0,0,1.4,11.68,0,0,0,0,0,0,0,0,0.93,0,0.93,0,0,0,1.4,0,0,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0,0,0,9.35,12.62,0.47,1.4,6.54,0.47,2.8,0.47,7.48,3.27,11.21,3.27,3.27,3.27,0,0,0,7.01,0,0,0,0,6.54,0.47,0
All Get Out,No Bouquet,Namesake,-12.4963417053,0.0266143735498,0.466818839312,0.50183904171,139.926940918,0.0339932590723,0.997834742069,443.060424805,12.6615658,12.693514599999999,0.9522684,0.008396443,1.9633631,0.184892905,1.4407126300000002,0.153305698,1.7256355700000001,0.26000237,0.46438703,326,3.69,40.06,99,13.64,163,8.28,93.56,81.6,62.88,23.01,18.4,10.12,1.23,6.75,0,0.31,4.6,11.66,5.83,0,10.43,13.8,8.9,6.44,4.29,26.99,7.06,3.07,1.23,1.23,0,0,21.17,3.68,17.48,5.21,3.37,5.52,3.99,0,2.76,0,1.84,0.61,1.23,1.53,0.61,0.92,0,0,0,0,11.96,1.84,0.31,0,0,0,0.92,9.2,0.31,0,0,0,0,0,0,0,3.37,0,2.76,0.31,0.61,0,3.99,1.23,0,0,0,0,0,0,0.61,0,1.84,0,0,0.31,0.92,0,0,0,7.67,13.19,0,3.68,7.36,0,0.92,2.45,7.36,3.37,7.67,1.53,0,0,0,0,0,12.58,0,1.53,0.31,0,10.74,0,0
All Get Out,No Bouquet,Rose,-14.2730407715,0.0248457510024,0.457747787237,0.548624098301,121.962249756,0.0336088947952,1.05246424675,441.527557373,12.2017634,12.302481799999999,0.86166086,0.008999456,1.96832585,0.14488848399999998,1.38200145,0.217759004,1.6635461999999999,0.32966595,0.46695474,266,4.13,99,72.58,30.46,266,7.52,95.86,82.33,61.65,23.68,16.54,1.5,1.13,11.28,0,1.88,7.14,11.65,5.64,0.38,11.65,12.03,9.77,6.77,4.51,23.68,9.02,5.26,4.89,2.26,1.5,1.13,17.29,9.02,8.27,0.75,0.75,1.13,3.01,0.38,3.01,0,9.77,4.14,3.38,4.14,0,1.88,0.75,0,0.75,0,23.68,5.26,1.88,0,0,2.26,1.13,18.8,0,0,0.75,0,0,0,0,0,1.88,0,1.88,0,0,0,1.5,0.38,0.38,0,0,0,0,0,0,0.75,0.38,2.26,0,0,0,0,0.38,0,11.28,11.65,0,2.26,8.65,1.5,0,0.38,6.39,4.14,9.02,3.01,0.75,0.75,0,0,0,13.16,0,4.14,0,0,8.27,0.75,0
All Get Out,No Bouquet,Self Repair,-11.7753658295,0.0281032025814,0.477028846741,0.551022529602,84.998626709,0.0403161682189,1.02782857418,440.508636475,12.8583152,12.8721254,0.99063331,0.009166837,1.9370853399999999,0.25766661,1.57487593,0.126554029,1.8450791899999999,0.29159675,0.46493167,298,1,96.92,68.69,13.1,149,7.05,95.97,89.93,65.77,29.53,20.13,3.69,1.34,14.09,0,1.01,9.4,6.38,2.35,1.01,9.4,23.49,4.03,6.04,9.4,35.91,11.41,3.69,1.34,1.34,0,0,18.12,3.36,14.43,6.04,0.67,1.01,1.68,0,5.37,0,4.7,2.01,2.68,2.01,0.34,1.68,0,0.34,1.01,0,21.48,5.03,0.67,0,0.34,0.34,3.02,17.11,0,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0,1.01,0.67,0.34,0,0,0,0,0,0,0,0.67,1.68,0,0,0.34,0,1.01,0,13.09,6.71,0.34,2.35,1.34,1.34,0,1.68,3.02,7.72,15.77,0.34,4.03,0.34,3.69,0,0,22.15,0,3.69,0.34,0,17.79,0.34,0
All Get Out,No Bouquet,Survive,-12.6562318802,0.0313808657229,0.47389793396,0.522596716881,140.915634155,0.0361316055059,1.15306782722,441.272583008,12.6087195,12.8742064,1.0342952300000001,0.007996415,1.97527024,0.30569177999999997,1.50117544,0.15837762,1.75444734,0.36165219,0.4705041,318,1,1.14,99,16.64,63.6,10.06,94.97,79.25,63.21,31.13,23.27,17.3,0.94,5.03,0,0,7.86,12.26,2.52,0.94,8.81,18.24,10.06,3.77,4.09,24.53,14.78,5.97,1.57,1.26,0.31,0,18.55,3.77,14.78,1.26,2.52,1.57,5.35,0.63,4.4,0,3.46,1.57,1.89,1.26,0.31,0.94,0,0,0,0,8.81,2.52,0,0,0,0.31,1.57,6.29,0,0,0,0,0,0,0,0,2.2,0.63,0.94,0.63,0,0.31,8.81,0.94,0.63,0,0,0,0,0,4.72,0,0,0.63,0,0.31,0.31,0,0,0,14.15,8.81,0,0.94,5.66,1.26,0.63,0.31,4.4,2.83,15.41,0,0,0,0,0,0,16.35,0,0,1.26,0,14.78,0.31,0
All Get Out,No Bouquet,Trip,-11.9520606995,0.0257680490613,0.477433860302,0.532510340214,135.129241943,0.0294975731522,0.945075273514,442.03793335,12.9632033,12.961762,1.15040757,0.021819054,1.93524515,0.35611413000000003,1.5532617,0.117024812,1.7287102600000002,0.35079124,0.4651826,185,2.18,16.25,99,44.53,37,7.03,98.38,85.95,74.05,30.81,22.16,14.59,0,6.49,0,0,8.65,13.51,3.24,0,14.05,15.14,9.19,3.78,1.62,24.86,5.41,3.24,0,0,0,0,25.41,3.24,21.08,3.78,0.54,2.7,5.95,2.7,7.57,0,2.16,1.62,0,1.08,1.08,0,0,0,0,0.54,16.76,3.78,0,0,0,0,2.7,12.97,0,0,0,0.54,0,0,0,0,0.54,0,0,0.54,0,0,2.7,0,0,0,0,0,0,0,0.54,0.54,0,0.54,0,0,0,0,0,0,8.11,17.84,1.08,0.54,15.14,2.16,0,0,2.16,3.78,13.51,1.08,0,0,0,0,0,8.65,0,0,2.16,0,6.49,0,0
All Get Out,No Bouquet,Value,-11.284081459,0.0332787968218,0.472265332937,0.542027711868,139.979324341,0.0402680374682,1.05968999863,440.254241943,13.0297494,13.191877000000002,1.10105883,0.008789492999999999,1.97152754,0.51372327,1.4854026,0.179898459,1.7788766,0.41390912,0.4679026,344,10.86,65.75,98.72,11.37,344,13.37,90.12,75,60.17,21.8,14.53,5.52,0.87,6.98,0.29,0.87,7.27,11.63,7.56,0,10.17,10.17,10.17,4.36,4.07,19.77,3.78,3.2,4.65,1.45,2.03,1.16,16.86,2.33,14.53,3.78,1.16,4.07,2.33,0,5.23,0,5.52,2.33,3.2,1.45,0,1.45,0,0,0.87,0,14.83,2.91,0.29,0,0.58,0.29,0.58,11.34,0,0,0,1.16,0.29,0.29,0,0,0.58,0,0.29,0.29,0,0,0.87,0,0,0,0,0,0,0,0.58,0.29,0,1.16,0,0,0,0,0.29,0,6.98,11.92,1.16,1.74,9.01,1.74,0,0.58,9.59,2.03,9.3,0.29,0,0,0,0,0,11.63,0,2.03,0,0,6.98,2.62,0
All Get Out,Nobody Likes A Quitter,ATX,-8.45586585999,0.0195844583213,0.448029667139,0.54912596941,128.255599976,0.0239934176207,0.967427134514,441.017791748,12.948639400000001,12.1438749,0.81706173,0.012148513,1.9711427499999998,0.41716076999999996,1.38590714,0.251004719,1.69800644,0.31903517000000003,0.46734056,598,1,1,99,14.71,199.33,4.85,97.49,91.3,71.91,26.25,21.74,14.55,2.17,4.85,0,0.17,4.52,8.36,2.34,0.33,10.7,23.41,4.18,2.01,13.04,41.81,1.84,4.52,3.18,2.34,0.67,0.17,30.1,8.03,22.07,13.21,1.17,5.35,0.84,0.33,1.51,0,1.17,0.33,0.84,0.67,0.33,0.33,0.17,0,0.17,0,9.36,1,0,0,0,0.17,0.33,7.53,0,0.17,0,0,0,0,0,0,1.17,0,1,0,0.17,0,0.5,0.17,0,0,0,0.17,0,0,0,0,0.5,0.17,0,0,0,0,0,0.17,22.91,8.36,0,2.01,7.02,0.17,0,0.84,2.01,2.17,18.56,0.33,0,0,0,0,0,32.61,0,8.7,0.33,0,13.88,9.7,0
All Get Out,Nobody Likes A Quitter,Chasing Skirt,-7.58407020569,0.0323740616441,0.461804717779,0.580670893192,132.052947998,0.0409161411226,1.2738032341,441.017791748,13.482775199999999,13.1792107,1.01977925,0.016446042,1.9636013,0.6544231100000001,1.432987,0.18418658599999999,1.78570885,0.63791513,0.46946087,296,8.75,3.79,98.42,29.32,296,5.07,97.64,83.45,65.88,24.66,19.93,11.82,0.68,7.43,0,0,4.73,13.51,6.42,0.34,11.82,11.49,5.07,3.38,8.11,25,4.05,5.41,1.01,0.68,0,0.34,24.66,1.69,22.97,2.03,4.39,5.07,3.72,1.69,9.46,0.34,2.7,1.69,1.01,0.68,0.68,0,0,0,0,0,13.85,2.7,0,0,0.34,0,0.34,11.15,0,0,0,2.03,0,0,0,0,0.68,0,0,0.34,0,0.34,2.36,0,0,0,0,0,0,0,0.68,0,3.04,0.34,0,0.34,0,0,0,0,7.77,11.82,0,3.04,7.09,1.01,0,1.01,1.69,5.74,8.78,0,0,0,0,0,0,19.59,0,3.04,0,0,9.8,6.76,0
All Get Out,Nobody Likes A Quitter,Empty Nest,-10.6825704575,0.0223994925618,0.441910475492,0.579400777817,104.806098938,0.023978272453,0.874917924404,440.254241943,12.4946794,11.9445295,0.67219462,0.011105548,1.98901357,0.15998211699999998,1.32071746,0.38560127,1.6737151,0.30395359,0.4525044,291,29.37,28.7,94.23,1,291,12.03,91.41,74.91,50.17,16.84,9.97,4.12,0,5.84,0,0,6.87,20.96,4.81,0,9.28,9.62,1.37,6.19,3.78,24.4,11.34,10.31,1.72,0,1.72,0,20.62,7.9,12.71,3.78,2.75,0.69,0,0,5.84,0,6.19,0,5.84,1.72,0,1.72,0.34,1.37,0,0.34,8.25,2.06,0,0,0,0.34,1.37,6.19,0,0,0,0,0,0,0,0,2.75,0,0,1.37,0,1.37,4.81,0,0,0,0,0,0,1.37,0,0,0,1.37,2.06,0.69,0,0,0.34,0,7.22,11.68,0,2.75,4.47,2.41,0,0.69,6.53,4.81,9.62,2.06,0.34,0,0.34,0,0,11,0,1.72,0,0,6.53,2.75,0
